N	Total Time	Average CPE
363	3832	10.56
364	3772	10.36
365	3815	10.45
366	3838	10.49
367	4063	11.07
368	4122	11.20
369	3832	10.38
370	3861	10.44
371	4056	10.93
372	3939	10.59
373	4329	11.61
374	4055	10.84
375	3913	10.43
376	3943	10.49
377	3975	10.54
378	4020	10.63
379	4167	10.99
380	4437	11.68
381	4022	10.56
382	3985	10.43
383	3982	10.40
384	4205	10.95
385	4161	10.81
386	4009	10.39
387	4043	10.45
388	4035	10.40
389	4209	10.82
390	4066	10.43
391	4083	10.44
392	4879	12.45
393	4116	10.47
394	4113	10.44
395	4111	10.41
396	4109	10.38
397	4337	10.92
398	4180	10.50
399	4165	10.44
400	4754	11.88
401	4495	11.21
402	4166	10.36
403	4187	10.39
404	4323	10.70
405	4195	10.36
406	4422	10.89
407	4405	10.82
408	4283	10.50
409	4234	10.35
410	4224	10.30
411	4281	10.42
412	4187	10.16
413	4280	10.36
414	4244	10.25
415	4241	10.22
416	4449	10.69
417	4891	11.73
418	4346	10.40
419	4319	10.31
420	4344	10.34
421	4502	10.69
422	4377	10.37
423	4572	10.81
424	5085	11.99
425	4489	10.56
426	4410	10.35
427	4387	10.27
428	4339	10.14
429	4463	10.40
430	4440	10.33
431	4422	10.26
432	4697	10.87
433	4498	10.39
434	4411	10.16
435	4874	11.20
436	4546	10.43
437	4758	10.89
438	4670	10.66
439	4532	10.32
440	4500	10.23
441	4533	10.28
442	4861	11.00
443	4511	10.18
444	4589	10.34
445	4842	10.88
446	4723	10.59
447	4539	10.15
448	4604	10.28
449	4872	10.85
450	4624	10.28
451	4598	10.20
452	5144	11.38
453	4708	10.39
454	4809	10.59
455	4810	10.57
456	4686	10.28
457	4664	10.21
458	4928	10.76
459	4837	10.54
460	4736	10.30
461	5223	11.33
462	4960	10.74
463	4903	10.59
464	4757	10.25
465	4809	10.34
466	4751	10.20
467	4900	10.49
468	5165	11.04
469	4816	10.27
470	5066	10.78
471	8537	18.13
472	4799	10.17
473	4877	10.31
474	4872	10.28
475	4856	10.22
476	4894	10.28
477	5142	10.78
478	4890	10.23
479	5076	10.60
480	4933	10.28
481	4930	10.25
482	4938	10.24
483	5652	11.70
484	4960	10.25
485	5003	10.32
486	4982	10.25
487	5018	10.30
488	5013	10.27
