N	Total Time	Average CPE
746	9598	12.87
747	9219	12.34
748	9028	12.07
749	8974	11.98
750	9963	13.28
751	8894	11.84
752	8938	11.89
753	9316	12.37
754	9087	12.05
755	9169	12.14
756	9307	12.31
757	9083	12.00
758	8996	11.87
759	9000	11.86
760	9020	11.87
761	9295	12.21
762	9028	11.85
763	9242	12.11
764	9726	12.73
765	9323	12.19
766	9300	12.14
767	9177	11.96
768	9412	12.26
769	9132	11.88
770	9137	11.87
771	9375	12.16
772	9414	12.19
773	9138	11.82
774	9208	11.90
775	9260	11.95
776	9044	11.65
777	9113	11.73
778	9298	11.95
779	9316	11.96
780	9182	11.77
781	9337	11.96
782	9134	11.68
783	9172	11.71
784	9345	11.92
785	9399	11.97
786	9208	11.72
787	9468	12.03
788	9450	11.99
789	9363	11.87
790	9210	11.66
791	9463	11.96
792	9551	12.06
793	9324	11.76
794	9619	12.11
795	9346	11.76
796	9571	12.02
797	9299	11.67
798	9725	12.19
799	13211	16.53
800	9550	11.94
801	9453	11.80
802	9670	12.06
803	9538	11.88
804	9792	12.18
805	9470	11.76
806	9528	11.82
807	9898	12.27
808	9474	11.73
809	9481	11.72
810	9595	11.85
811	9465	11.67
812	9328	11.49
813	9635	11.85
814	9694	11.91
815	9456	11.60
816	9600	11.76
817	9527	11.66
818	9530	11.65
819	9519	11.62
820	9648	11.77
821	9861	12.01
822	9959	12.12
823	9577	11.64
824	9685	11.75
825	9977	12.09
826	9516	11.52
827	9557	11.56
828	9828	11.87
829	9525	11.49
830	9935	11.97
831	9592	11.54
832	9727	11.69
833	9736	11.69
834	9855	11.82
835	9593	11.49
836	10061	12.03
837	9803	11.71
838	9960	11.89
839	9975	11.89
840	9747	11.60
841	10025	11.92
842	9985	11.86
843	9757	11.57
844	9665	11.45
845	9783	11.58
846	9737	11.51
847	9859	11.64
848	9914	11.69
849	9844	11.59
850	10596	12.47
851	9738	11.44
852	9751	11.44
853	9929	11.64
854	9781	11.45
855	9995	11.69
856	9772	11.42
857	9918	11.57
858	10255	11.95
859	10184	11.86
860	9759	11.35
861	9819	11.40
862	9815	11.39
863	10133	11.74
864	10116	11.71
865	9976	11.53
866	9866	11.39
867	9853	11.36
868	9894	11.40
869	9903	11.40
870	9915	11.40
871	9949	11.42
872	10507	12.05
873	10650	12.20
874	10461	11.97
875	9974	11.40
876	10112	11.54
877	10319	11.77
878	10011	11.40
879	10281	11.70
880	9978	11.34
881	10348	11.75
882	10403	11.79
883	10108	11.45
884	10089	11.41
885	10138	11.46
886	10472	11.82
887	10100	11.39
888	10127	11.40
889	10122	11.39
890	10753	12.08
891	10100	11.34
892	10505	11.78
893	10382	11.63
894	10283	11.50
895	10187	11.38
896	10452	11.67
897	10387	11.58
898	10511	11.70
899	10212	11.36
900	10596	11.77
901	10415	11.56
902	10611	11.76
903	10234	11.33
904	10548	11.67
905	10917	12.06
906	10287	11.35
907	10369	11.43
908	10657	11.74
909	10519	11.57
910	10396	11.42
911	10351	11.36
912	10407	11.41
913	10855	11.89
914	10411	11.39
915	10432	11.40
916	10601	11.57
917	10631	11.59
918	10368	11.29
919	10737	11.68
920	11308	12.29
921	10751	11.67
922	10419	11.30
923	10505	11.38
924	10630	11.50
925	10634	11.50
926	10563	11.41
927	10641	11.48
928	15775	17.00
929	10628	11.44
930	10615	11.41
931	10736	11.53
932	10660	11.44
933	10789	11.56
934	10777	11.54
935	10768	11.52
936	11754	12.56
937	10651	11.37
938	11017	11.75
939	10756	11.45
940	10878	11.57
941	10965	11.65
942	10995	11.67
943	10708	11.36
944	10756	11.39
945	11034	11.68
946	10911	11.53
947	11089	11.71
948	10766	11.36
949	10805	11.39
950	11163	11.75
951	11002	11.57
952	10770	11.31
953	11286	11.84
954	10799	11.32
955	11313	11.85
956	11113	11.62
957	11028	11.52
958	10871	11.35
959	10995	11.47
960	10945	11.40
961	10941	11.39
962	10998	11.43
963	11045	11.47
964	11254	11.67
965	11282	11.69
966	10910	11.29
967	11077	11.46
968	11082	11.45
969	11219	11.58
970	11164	11.51
971	11201	11.54
972	11063	11.38
973	11228	11.54
974	11386	11.69
975	11104	11.39
976	11394	11.67
977	10998	11.26
978	11577	11.84
979	11543	11.79
980	11330	11.56
981	11282	11.50
982	11300	11.51
983	11129	11.32
984	11187	11.37
985	11160	11.33
986	12092	12.26
987	11156	11.30
988	11197	11.33
989	11473	11.60
990	11442	11.56
991	11392	11.50
992	11232	11.32
993	11969	12.05
994	11296	11.36
995	11583	11.64
996	12192	12.24
997	11515	11.55
998	11267	11.29
999	11610	11.62
1000	11722	11.72
1001	11546	11.53
1002	11377	11.35
1003	11715	11.68
1004	11397	11.35
1005	11575	11.52
1006	11477	11.41
1007	11941	11.86
1008	11509	11.42
1009	11634	11.53
1010	11549	11.43
1011	11538	11.41
1012	11413	11.28
1013	11849	11.70
1014	11944	11.78
1015	11520	11.35
1016	11728	11.54
1017	11921	11.72
1018	11672	11.47
1019	11791	11.57
1020	11896	11.66
