N	Total Time	Average CPE
359	16188	45.09
360	16646	46.24
361	17804	49.32
362	16535	45.68
363	16476	45.39
364	16641	45.72
365	16575	45.41
366	17366	47.45
367	16789	45.75
368	17084	46.42
369	17331	46.97
370	17427	47.10
371	17244	46.48
372	17159	46.13
373	18170	48.71
374	17189	45.96
375	17644	47.05
376	18042	47.98
377	17356	46.04
378	17601	46.56
379	17881	47.18
380	17844	46.96
381	17749	46.59
382	18105	47.40
383	19647	51.30
384	18163	47.30
385	17904	46.50
386	18452	47.80
387	17999	46.51
388	18443	47.53
389	18596	47.80
390	18781	48.16
391	18501	47.32
392	18331	46.76
393	19026	48.41
394	19058	48.37
395	18760	47.49
396	19071	48.16
397	19221	48.42
398	19422	48.80
399	18822	47.17
400	19043	47.61
401	19408	48.40
402	19198	47.76
403	19509	48.41
404	19895	49.25
405	19404	47.91
406	19453	47.91
407	19379	47.61
408	19996	49.01
409	19739	48.26
410	20219	49.31
411	20024	48.72
412	19693	47.80
413	19715	47.74
414	20015	48.35
415	20052	48.32
416	20398	49.03
417	20695	49.63
418	20267	48.49
419	20712	49.43
420	20206	48.11
421	20520	48.74
422	20793	49.27
423	20944	49.51
424	20836	49.14
425	21157	49.78
426	20686	48.56
427	21167	49.57
428	21069	49.23
429	21547	50.23
430	21382	49.73
431	21304	49.43
432	21268	49.23
433	21709	50.14
434	21636	49.85
435	22833	52.49
436	21588	49.51
437	21606	49.44
438	21546	49.19
439	22012	50.14
440	21830	49.61
441	24325	55.16
442	21918	49.59
443	22164	50.03
444	21903	49.33
445	22251	50.00
446	22326	50.06
447	22643	50.66
448	22394	49.99
449	22659	50.47
450	22369	49.71
451	22402	49.67
452	22693	50.21
453	23063	50.91
454	22778	50.17
455	23137	50.85
456	23220	50.92
457	23094	50.53
458	23397	51.09
459	23602	51.42
460	23333	50.72
461	23134	50.18
462	23721	51.34
463	23736	51.27
464	24289	52.35
465	23476	50.49
466	23659	50.77
467	24063	51.53
468	23698	50.64
469	24311	51.84
470	24236	51.57
471	24323	51.64
472	24228	51.33
473	24260	51.29
474	24227	51.11
475	25073	52.79
476	24280	51.01
477	24455	51.27
478	25069	52.45
479	24793	51.76
480	25940	54.04
481	24818	51.60
482	25173	52.23
483	25201	52.18
484	25499	52.68
485	25441	52.46
486	25444	52.35
487	25492	52.34
488	25405	52.06
489	25219	51.57
490	26463	54.01
491	25513	51.96
492	25684	52.20
493	26082	52.90
494	25626	51.87
495	26647	53.83
496	26207	52.84
497	26277	52.87
498	47855	96.09
499	26924	53.96
500	26535	53.07
501	26303	52.50
502	45195	90.03
503	29649	58.94
504	27416	54.40
505	26884	53.24
506	26712	52.79
507	27068	53.39
508	27163	53.47
509	27652	54.33
510	27028	53.00
511	26933	52.71
512	27430	53.57
513	28095	54.77
514	27403	53.31
515	27778	53.94
516	27880	54.03
517	27976	54.11
518	28946	55.88
519	31835	61.34
520	28108	54.05
521	28262	54.25
522	28307	54.23
523	29052	55.55
524	28551	54.49
525	28384	54.06
526	28379	53.95
527	28775	54.60
528	28821	54.59
529	28718	54.29
