N	Total Time	Average CPE
361	6603	18.29
362	4467	12.34
363	4479	12.34
364	4533	12.45
365	4493	12.31
366	4514	12.33
367	4830	13.16
368	4518	12.28
369	4546	12.32
370	4884	13.20
371	4590	12.37
372	4758	12.79
373	4830	12.95
374	4628	12.37
375	6068	16.18
376	5840	15.53
377	4786	12.69
378	4724	12.50
379	4969	13.11
380	5059	13.31
381	6625	17.39
382	4967	13.00
383	4739	12.37
384	4737	12.34
385	5080	13.19
386	4806	12.45
387	4842	12.51
388	4847	12.49
389	4824	12.40
390	4870	12.49
391	5249	13.42
392	5006	12.77
393	4883	12.42
394	4858	12.33
395	4874	12.34
396	4918	12.42
397	4905	12.36
398	5391	13.55
399	4980	12.48
400	6079	15.20
401	7018	17.50
402	4994	12.42
403	4978	12.35
404	5269	13.04
405	5034	12.43
406	5075	12.50
407	5839	14.35
408	5095	12.49
409	5132	12.55
410	5090	12.41
411	5104	12.42
412	5144	12.49
413	5124	12.41
414	5152	12.44
415	5184	12.49
416	5348	12.86
417	5239	12.56
418	5442	13.02
419	5812	13.87
420	6109	14.55
421	7268	17.26
422	5445	12.90
423	5255	12.42
424	5251	12.38
425	5381	12.66
426	6671	15.66
427	5332	12.49
428	5598	13.08
429	5855	13.65
430	5422	12.61
431	5328	12.36
432	5568	12.89
433	5597	12.93
434	5372	12.38
435	5417	12.45
436	5729	13.14
437	5414	12.39
438	5689	12.99
439	5545	12.63
440	6625	15.06
441	7493	16.99
442	5754	13.02
443	5572	12.58
444	5689	12.81
445	5583	12.55
446	5575	12.50
447	5721	12.80
448	5556	12.40
449	5712	12.72
450	5648	12.55
451	5886	13.05
452	5762	12.75
453	5652	12.48
454	5633	12.41
455	5715	12.56
456	5640	12.37
457	5683	12.44
458	5698	12.44
459	6117	13.33
460	6617	14.38
461	7387	16.02
462	5764	12.48
463	5736	12.39
464	5894	12.70
465	5994	12.89
466	5737	12.31
467	5800	12.42
468	6022	12.87
469	5810	12.39
470	5869	12.49
471	5828	12.37
472	5829	12.35
473	5999	12.68
474	5868	12.38
475	5861	12.34
476	5858	12.31
477	5914	12.40
478	6775	14.17
479	5987	12.50
480	7117	14.83
481	7415	15.42
482	5931	12.30
483	5929	12.28
484	6221	12.85
485	6101	12.58
486	6240	12.84
487	6032	12.39
488	7076	14.50
489	6265	12.81
490	6039	12.32
491	6047	12.32
492	6062	12.32
493	6113	12.40
494	6131	12.41
495	6488	13.11
496	6689	13.49
497	6146	12.37
498	6271	12.59
499	6149	12.32
500	7738	15.48
501	8758	17.48
502	7440	14.82
503	6193	12.31
504	6222	12.35
505	6447	12.77
506	6312	12.47
507	6245	12.32
508	6266	12.33
509	6342	12.46
510	6611	12.96
511	6605	12.93
512	6595	12.88
513	6529	12.73
514	6406	12.46
515	6366	12.36
516	6389	12.38
517	6406	12.39
518	6359	12.28
519	6442	12.41
520	7642	14.70
521	7861	15.09
522	7075	13.55
523	6750	12.91
524	6460	12.33
525	6706	12.77
526	6690	12.72
527	6552	12.43
528	6523	12.35
529	6534	12.35
530	6762	12.76
531	6888	12.97
532	6801	12.78
533	6564	12.32
534	6878	12.88
535	6976	13.04
536	6903	12.88
537	6636	12.36
538	6672	12.40
539	6629	12.30
540	7838	14.51
541	7903	14.61
542	6706	12.37
543	6662	12.27
544	6722	12.36
545	6707	12.31
546	6797	12.45
547	6862	12.54
548	7038	12.84
549	6766	12.32
550	6802	12.37
551	6795	12.33
552	7820	14.17
553	6837	12.36
554	7064	12.75
555	6975	12.57
556	7042	12.67
557	6876	12.34
558	6870	12.31
559	6868	12.29
560	8450	15.09
561	8246	14.70
562	6941	12.35
563	7530	13.37
564	6964	12.35
565	6976	12.35
566	6933	12.25
567	6977	12.31
568	7371	12.98
569	7024	12.34
570	7068	12.40
571	7019	12.29
572	7334	12.82
573	7048	12.30
574	7297	12.71
575	7062	12.28
576	9820	17.05
577	7107	12.32
578	7350	12.72
579	7130	12.31
580	8815	15.20
581	8230	14.17
582	7646	13.14
583	7191	12.33
584	7262	12.43
585	7250	12.39
586	7691	13.12
587	7468	12.72
588	7231	12.30
589	7457	12.66
590	7560	12.81
591	7285	12.33
592	7300	12.33
593	7599	12.81
594	7663	12.90
595	7578	12.74
596	7481	12.55
597	7639	12.80
598	7471	12.49
599	7381	12.32
600	9677	16.13
601	8519	14.17
602	7425	12.33
603	7431	12.32
604	7445	12.33
605	7606	12.57
606	7775	12.83
607	7468	12.30
608	7510	12.35
609	7678	12.61
610	7657	12.55
611	7557	12.37
612	7520	12.29
613	7798	12.72
614	11757	19.15
615	7950	12.93
616	7594	12.33
617	8773	14.22
618	7650	12.38
619	7689	12.42
620	9647	15.56
621	8737	14.07
622	7718	12.41
623	7833	12.57
624	7668	12.29
625	8205	13.13
626	9923	15.85
627	7732	12.33
628	7751	12.34
629	8053	12.80
630	7990	12.68
631	7911	12.54
632	7754	12.27
633	7834	12.38
634	7810	12.32
635	7840	12.35
636	8090	12.72
637	7862	12.34
638	8238	12.91
639	7932	12.41
640	9724	15.19
641	8863	13.83
642	7937	12.36
643	8048	12.52
644	8588	13.34
645	8213	12.73
646	8121	12.57
647	8384	12.96
648	8087	12.48
649	7967	12.28
650	8221	12.65
651	8182	12.57
652	8055	12.35
653	8208	12.57
654	8368	12.80
655	8311	12.69
656	8099	12.35
657	8145	12.40
658	8415	12.79
659	8516	12.92
660	9965	15.10
661	9028	13.66
662	8392	12.68
663	8267	12.47
664	8163	12.29
665	8569	12.89
666	8346	12.53
667	8495	12.74
668	8342	12.49
669	8524	12.74
670	8371	12.49
671	8622	12.85
672	9215	13.71
673	8320	12.36
674	8634	12.81
675	8582	12.71
676	8318	12.30
677	8309	12.27
678	8352	12.32
679	8558	12.60
680	10395	15.29
681	9155	13.44
682	8726	12.79
683	8420	12.33
684	8396	12.27
685	8437	12.32
686	8429	12.29
687	8501	12.37
688	8537	12.41
689	8835	12.82
690	8465	12.27
691	8493	12.29
692	8871	12.82
693	8588	12.39
694	8546	12.31
695	8572	12.33
696	8570	12.31
697	8825	12.66
698	8871	12.71
699	8618	12.33
700	11132	15.90
701	9369	13.37
702	8647	12.32
703	8906	12.67
704	9041	12.84
705	8705	12.35
706	8756	12.40
707	8683	12.28
708	9241	13.05
709	8895	12.55
710	8763	12.34
711	8798	12.37
712	8743	12.28
713	8970	12.58
714	8876	12.43
715	8809	12.32
716	8958	12.51
717	8862	12.36
718	8795	12.25
719	8860	12.32
720	11318	15.72
721	9241	12.82
722	9122	12.63
723	10014	13.85
724	8937	12.34
725	8956	12.35
726	9164	12.62
727	8936	12.29
728	9002	12.37
729	8997	12.34
730	9280	12.71
731	9073	12.41
732	9174	12.53
733	9199	12.55
734	9078	12.37
735	9184	12.50
736	9145	12.43
737	9149	12.41
738	9088	12.31
739	9119	12.34
740	11898	16.08
741	9991	13.48
742	9402	12.67
743	9192	12.37
744	9137	12.28
745	9148	12.28
746	9384	12.58
747	9200	12.32
748	9287	12.42
749	9253	12.35
750	9924	13.23
751	11117	14.80
752	9279	12.34
753	9287	12.33
754	9380	12.44
755	9293	12.31
756	9335	12.35
757	9372	12.38
758	9338	12.32
759	9341	12.31
760	11764	15.48
761	9576	12.58
762	9403	12.34
763	9764	12.80
764	9720	12.72
765	9427	12.32
766	9430	12.31
767	9429	12.29
768	9415	12.26
769	9494	12.35
770	9462	12.29
771	10475	13.59
772	9675	12.53
773	9699	12.55
774	11308	14.61
775	9861	12.72
776	9588	12.36
777	9569	12.32
778	9670	12.43
779	9774	12.55
780	12478	16.00
781	9672	12.38
782	9615	12.30
783	9627	12.30
784	9826	12.53
785	9799	12.48
786	9830	12.51
787	9756	12.40
788	9765	12.39
789	9749	12.36
790	9923	12.56
791	10181	12.87
792	9780	12.35
793	9811	12.37
794	10020	12.62
795	9792	12.32
796	10900	13.69
797	9867	12.38
798	9913	12.42
799	10330	12.93
800	15489	19.36
801	12976	16.20
802	10109	12.60
803	9923	12.36
804	10001	12.44
805	9908	12.31
806	10083	12.51
807	10071	12.48
808	10180	12.60
809	10678	13.20
810	9979	12.32
811	10263	12.65
812	10018	12.34
813	10207	12.55
814	10108	12.42
815	11272	13.83
816	10733	13.15
817	10338	12.65
818	10731	13.12
819	10327	12.61
820	14030	17.11
821	10482	12.77
822	10252	12.47
823	10313	12.53
824	11147	13.53
825	11272	13.66
826	10175	12.32
827	10413	12.59
828	10365	12.52
829	10352	12.49
830	10643	12.82
831	10919	13.14
832	10386	12.48
833	10364	12.44
834	10472	12.56
835	10981	13.15
836	10444	12.49
837	10839	12.95
838	11027	13.16
839	10829	12.91
840	13617	16.21
841	10883	12.94
842	10456	12.42
843	10718	12.71
844	11186	13.25
845	10518	12.45
846	10710	12.66
847	10742	12.68
848	10786	12.72
849	10710	12.61
850	10654	12.53
851	10880	12.78
852	10677	12.53
853	10778	12.64
854	10529	12.33
855	12246	14.32
856	10920	12.76
857	10536	12.29
858	10843	12.64
859	11348	13.21
860	13528	15.73
861	10565	12.27
862	10727	12.44
863	10816	12.53
864	11112	12.86
865	10589	12.24
866	10787	12.46
867	10841	12.50
868	10685	12.31
869	10852	12.49
870	11528	13.25
871	10939	12.56
872	11150	12.79
873	10895	12.48
874	10957	12.54
875	11033	12.61
876	11113	12.69
877	10935	12.47
878	11307	12.88
879	11135	12.67
880	13772	15.65
881	11228	12.74
882	11389	12.91
883	11794	13.36
884	10862	12.29
885	10884	12.30
886	11281	12.73
887	11235	12.67
888	11452	12.90
889	11469	12.90
890	11472	12.89
891	11271	12.65
892	11560	12.96
893	11577	12.96
894	11344	12.69
895	16547	18.49
896	11342	12.66
897	11513	12.84
898	11467	12.77
899	11249	12.51
900	15457	17.17
901	12821	14.23
902	11785	13.07
903	11588	12.83
904	11182	12.37
905	11230	12.41
906	11795	13.02
907	11446	12.62
908	11616	12.79
909	11768	12.95
910	11316	12.44
911	12083	13.26
912	11401	12.50
913	11459	12.55
914	11484	12.56
915	11531	12.60
916	11507	12.56
917	11533	12.58
918	11283	12.29
919	11372	12.37
920	14325	15.57
921	12612	13.69
922	11358	12.32
923	11526	12.49
924	11356	12.29
925	11699	12.65
926	11450	12.37
927	11366	12.26
928	11716	12.62
929	11690	12.58
930	11901	12.80
931	12303	13.21
932	11898	12.77
933	12356	13.24
934	12102	12.96
935	12690	13.57
936	11752	12.56
937	11807	12.60
938	11805	12.59
939	11905	12.68
940	14828	15.77
941	11589	12.32
942	11931	12.67
943	12153	12.89
944	12009	12.72
945	12434	13.16
946	12385	13.09
947	12077	12.75
948	11962	12.62
949	12692	13.37
950	13590	14.31
951	12367	13.00
952	12373	13.00
953	12060	12.65
954	11759	12.33
955	12306	12.89
956	12046	12.60
957	12270	12.82
958	12416	12.96
959	12104	12.62
960	16988	17.70
961	12121	12.61
962	11939	12.41
963	12612	13.10
964	12127	12.58
965	12009	12.44
966	12143	12.57
967	12250	12.67
968	12150	12.55
969	12535	12.94
970	13177	13.58
971	12161	12.52
972	12094	12.44
973	12084	12.42
974	12288	12.62
975	12389	12.71
976	15890	16.28
977	12777	13.08
978	12136	12.41
979	12540	12.81
980	14510	14.81
981	12513	12.76
982	12094	12.32
983	12515	12.73
984	12491	12.69
985	12719	12.91
986	12841	13.02
987	12336	12.50
988	13691	13.86
989	13040	13.19
990	12604	12.73
991	12436	12.55
992	12488	12.59
993	12270	12.36
994	12874	12.95
995	12471	12.53
996	12319	12.37
997	12526	12.56
998	15409	15.44
999	13678	13.69
1000	13947	13.95
1001	15116	15.10
1002	12371	12.35
1003	12574	12.54
1004	12616	12.57
1005	12365	12.30
1006	13074	13.00
1007	12379	12.29
1008	13248	13.14
1009	12982	12.87
1010	12422	12.30
1011	12633	12.50
1012	12669	12.52
1013	12568	12.41
1014	12649	12.47
1015	12812	12.62
1016	13360	13.15
1017	12720	12.51
1018	12954	12.72
1019	12644	12.41
1020	15851	15.54
1021	12747	12.48
1022	12654	12.38
1023	12874	12.58
1024	13140	12.83
1025	15753	15.37
1026	12929	12.60
1027	12843	12.51
1028	12963	12.61
1029	12974	12.61
1030	12867	12.49
1031	16731	16.23
1032	13104	12.70
1033	13130	12.71
1034	13491	13.05
1035	12882	12.45
1036	12843	12.40
1037	13162	12.69
1038	13609	13.11
1039	13147	12.65
1040	15926	15.31
1041	12932	12.42
1042	12850	12.33
1043	12765	12.24
1044	12897	12.35
1045	13030	12.47
1046	13168	12.59
1047	13569	12.96
1048	13062	12.46
1049	12886	12.28
1050	13057	12.44
1051	13609	12.95
1052	13374	12.71
1053	13171	12.51
1054	12984	12.32
1055	13985	13.26
1056	13079	12.39
1057	12929	12.23
1058	13302	12.57
1059	13328	12.59
1060	15867	14.97
1061	13213	12.45
1062	13345	12.57
1063	13679	12.87
1064	13061	12.28
1065	13093	12.29
1066	14446	13.55
1067	13263	12.43
1068	13092	12.26
1069	13542	12.67
1070	13716	12.82
1071	13341	12.46
1072	13371	12.47
1073	13585	12.66
1074	13604	12.67
1075	13393	12.46
1076	13681	12.71
1077	13788	12.80
1078	13184	12.23
1079	13299	12.33
1080	16239	15.04
1081	13437	12.43
1082	13230	12.23
1083	13299	12.28
1084	13903	12.83
1085	13630	12.56
1086	13322	12.27
1087	13581	12.49
1088	13816	12.70
1089	13851	12.72
1090	13687	12.56
1091	13436	12.32
1092	13672	12.52
1093	14339	13.12
1094	13596	12.43
1095	13399	12.24
1096	13441	12.26
1097	13846	12.62
1098	13709	12.49
1099	13538	12.32
1100	17554	15.96
1101	14095	12.80
1102	13751	12.48
1103	13537	12.27
1104	13859	12.55
1105	13820	12.51
1106	13837	12.51
1107	13743	12.41
1108	13621	12.29
1109	13908	12.54
1110	13658	12.30
1111	13612	12.25
1112	13692	12.31
1113	14476	13.01
1114	13687	12.29
1115	13996	12.55
1116	13798	12.36
1117	14288	12.79
1118	13679	12.24
1119	13771	12.31
1120	16870	15.06
1121	14448	12.89
1122	13766	12.27
1123	13877	12.36
1124	14061	12.51
1125	14635	13.01
1126	13944	12.38
1127	14091	12.50
1128	14047	12.45
1129	14153	12.54
1130	14070	12.45
1131	18039	15.95
1132	14088	12.45
1133	14615	12.90
1134	13929	12.28
1135	14009	12.34
1136	14164	12.47
1137	14268	12.55
1138	14201	12.48
1139	14149	12.42
1140	16914	14.84
1141	14290	12.52
1142	16187	14.17
1143	13999	12.25
1144	14023	12.26
1145	14689	12.83
1146	14108	12.31
1147	14298	12.47
1148	14190	12.36
1149	14425	12.55
1150	14708	12.79
1151	14754	12.82
1152	14134	12.27
1153	14431	12.52
1154	14474	12.54
1155	14366	12.44
1156	14342	12.41
1157	14328	12.38
1158	14366	12.41
1159	14324	12.36
1160	16792	14.48
1161	14544	12.53
1162	14633	12.59
1163	14471	12.44
1164	14435	12.40
1165	14520	12.46
1166	15164	13.01
1167	14607	12.52
1168	14376	12.31
1169	14374	12.30
1170	14385	12.29
1171	14554	12.43
1172	14338	12.23
1173	14387	12.27
1174	14401	12.27
1175	14718	12.53
1176	14599	12.41
1177	14795	12.57
1178	14620	12.41
1179	14467	12.27
1180	17486	14.82
1181	14956	12.66
1182	14987	12.68
1183	15020	12.70
1184	14856	12.55
1185	14895	12.57
1186	14874	12.54
1187	14567	12.27
1188	14906	12.55
1189	15021	12.63
1190	14664	12.32
1191	15178	12.74
1192	14696	12.33
1193	14672	12.30
1194	15282	12.80
1195	15034	12.58
1196	14653	12.25
1197	15150	12.66
1198	15021	12.54
1199	15043	12.55
1200	20448	17.04
1201	17138	14.27
1202	15297	12.73
1203	14905	12.39
1204	14909	12.38
1205	14974	12.43
1206	15473	12.83
1207	14772	12.24
1208	14977	12.40
1209	15113	12.50
1210	15108	12.49
1211	15229	12.58
1212	15181	12.53
1213	15495	12.77
1214	14868	12.25
1215	14960	12.31
1216	15215	12.51
1217	15590	12.81
1218	15321	12.58
1219	15291	12.54
1220	17699	14.51
1221	15480	12.68
1222	15372	12.58
1223	15587	12.74
1224	15026	12.28
1225	14996	12.24
1226	15515	12.65
1227	16083	13.11
1228	15436	12.57
1229	15392	12.52
1230	15184	12.34
1231	15143	12.30
1232	16508	13.40
1233	15645	12.69
1234	15698	12.72
1235	15616	12.64
1236	15213	12.31
1237	15143	12.24
1238	15259	12.33
1239	16057	12.96
1240	18181	14.66
1241	15209	12.26
1242	15705	12.64
1243	15306	12.31
