N	Total Time	Average CPE
360	13544	37.62
361	14405	39.90
362	13667	37.75
363	14470	39.86
364	14226	39.08
365	14497	39.72
366	14080	38.47
367	14845	40.45
368	13917	37.82
369	14916	40.42
370	14013	37.87
371	15152	40.84
372	14154	38.05
373	16599	44.50
374	15857	42.40
375	15232	40.62
376	14340	38.14
377	15495	41.10
378	28547	75.52
379	15027	39.65
380	14687	38.65
381	14653	38.46
382	15536	40.67
383	14758	38.53
384	15845	41.26
385	14883	38.66
386	15747	40.80
387	14990	38.73
388	16177	41.69
389	16001	41.13
390	16172	41.47
391	15169	38.80
392	16077	41.01
393	15319	38.98
394	16262	41.27
395	16305	41.28
396	15498	39.14
397	15592	39.27
398	16789	42.18
399	15698	39.34
400	16715	41.79
401	16086	40.11
402	15829	39.38
403	17380	43.13
404	16011	39.63
405	17085	42.19
406	16145	39.77
407	16337	40.14
408	16305	39.96
409	17369	42.47
410	16993	41.45
411	17331	42.17
412	16480	40.00
413	16565	40.11
414	17669	42.68
415	17212	41.47
416	16896	40.62
417	17601	42.21
418	17792	42.56
419	16908	40.35
420	17916	42.66
421	17939	42.61
422	17292	40.98
423	18510	43.76
424	17834	42.06
425	21449	50.47
426	18308	42.98
427	17432	40.82
428	18502	43.23
429	17715	41.29
430	19262	44.80
431	19409	45.03
432	18041	41.76
433	18651	43.07
434	18222	41.99
435	18863	43.36
436	19125	43.86
437	18907	43.27
438	18401	42.01
439	18439	42.00
440	19330	43.93
441	18404	41.73
442	18525	41.91
443	19932	44.99
444	20189	45.47
445	19640	44.13
446	19114	42.86
447	18933	42.36
448	18913	42.22
449	19770	44.03
450	19758	43.91
451	19070	42.28
452	24060	53.23
453	19401	42.83
454	20161	44.41
455	19451	42.75
456	21171	46.43
457	20400	44.64
458	20338	44.41
459	19790	43.12
460	19850	43.15
461	20960	45.47
462	20257	43.85
463	20979	45.31
464	20936	45.12
465	20021	43.06
466	21050	45.17
467	21058	45.09
468	21062	45.00
469	20484	43.68
470	20526	43.67
471	20402	43.32
472	21633	45.83
473	20691	43.74
474	20595	43.45
475	21697	45.68
476	21974	46.16
477	20926	43.87
478	21674	45.34
479	21059	43.96
480	21027	43.81
481	21037	43.74
482	21290	44.17
483	22167	45.89
484	21255	43.92
485	21702	44.75
486	22562	46.42
487	21609	44.37
488	21522	44.10
489	22467	45.94
490	21550	43.98
491	22184	45.18
492	23858	48.49
493	22988	46.63
494	22079	44.69
495	24985	50.47
496	23100	46.57
497	23757	47.80
498	22359	44.90
499	23211	46.52
500	22464	44.93
501	28024	55.94
502	23882	47.57
503	22554	44.84
