N	Total Time	Average CPE
364	3789	10.41
365	3945	10.81
366	3926	10.73
367	9652	26.30
368	3813	10.36
369	3871	10.49
370	3822	10.33
371	5091	13.72
372	3851	10.35
373	4183	11.21
374	3925	10.49
375	4043	10.78
376	4369	11.62
377	3888	10.31
378	3943	10.43
379	3910	10.32
380	5156	13.57
381	3922	10.29
382	3942	10.32
383	3979	10.39
384	3959	10.31
385	3972	10.32
386	3967	10.28
387	4019	10.39
388	4036	10.40
389	3996	10.27
390	4223	10.83
391	4264	10.91
392	4069	10.38
393	4028	10.25
394	4066	10.32
395	4050	10.25
396	4060	10.25
397	4106	10.34
398	4077	10.24
399	4084	10.24
400	4111	10.28
401	4150	10.35
402	4157	10.34
403	4345	10.78
404	4202	10.40
405	4162	10.28
406	4240	10.44
407	4157	10.21
408	4172	10.23
409	4174	10.21
410	4232	10.32
411	4202	10.22
412	4215	10.23
413	4221	10.22
414	4400	10.63
415	4234	10.20
416	4297	10.33
417	4419	10.60
418	4255	10.18
419	4319	10.31
420	4272	10.17
421	4292	10.19
422	4508	10.68
423	4361	10.31
424	4335	10.22
425	4344	10.22
426	4321	10.14
427	4390	10.28
428	4340	10.14
429	4357	10.16
430	4537	10.55
431	4376	10.15
432	4426	10.25
433	4879	11.27
434	4403	10.15
435	4407	10.13
436	4463	10.24
437	4423	10.12
438	4439	10.13
439	4443	10.12
440	4491	10.21
441	4460	10.11
442	4646	10.51
443	4793	10.82
444	4533	10.21
445	4494	10.10
446	4719	10.58
447	4514	10.10
448	4806	10.73
449	4537	10.10
450	5227	11.62
451	4551	10.09
452	4856	10.74
453	4575	10.10
454	4575	10.08
455	4590	10.09
456	4747	10.41
457	4607	10.08
458	4619	10.09
459	4620	10.07
460	4995	10.86
461	4642	10.07
462	7931	17.17
463	4656	10.06
464	4728	10.19
465	5801	12.48
466	4842	10.39
467	5000	10.71
468	5841	12.48
469	4716	10.06
470	4726	10.06
471	4735	10.05
472	4866	10.31
473	4752	10.05
474	4758	10.04
475	4818	10.14
476	4771	10.02
477	4789	10.04
478	4795	10.03
479	5091	10.63
480	4808	10.02
481	5753	11.96
482	4834	10.03
483	4895	10.13
484	4843	10.01
485	5102	10.52
486	4868	10.02
487	4927	10.12
488	4906	10.05
489	4896	10.01
490	5139	10.49
491	4964	10.11
492	4916	9.99
493	4941	10.02
494	5270	10.67
495	4953	10.01
496	5123	10.33
497	4968	10.00
498	5015	10.07
499	4981	9.98
500	5168	10.34
501	5288	10.55
502	5092	10.14
503	5024	9.99
504	5030	9.98
505	5140	10.18
506	5043	9.97
507	5056	9.97
508	5072	9.98
509	5119	10.06
510	5086	9.97
511	5103	9.99
512	5371	10.49
513	6052	11.80
514	5490	10.68
515	5285	10.26
516	5314	10.30
517	5291	10.23
518	5309	10.25
519	5329	10.27
520	5405	10.39
521	5407	10.38
522	5339	10.23
523	5421	10.37
524	6212	11.85
525	5529	10.53
526	5405	10.28
527	5467	10.37
528	5422	10.27
529	5631	10.64
530	5476	10.33
531	5442	10.25
532	5474	10.29
533	5773	10.83
534	5502	10.30
535	5516	10.31
536	5781	10.79
537	5536	10.31
538	5689	10.57
539	5529	10.26
540	5600	10.37
541	5557	10.27
542	5795	10.69
543	5563	10.24
544	5626	10.34
545	5643	10.35
546	5595	10.25
547	5617	10.27
548	5606	10.23
549	5823	10.61
550	5962	10.84
551	5668	10.29
552	5848	10.59
553	5721	10.35
554	5678	10.25
555	5691	10.25
556	5750	10.34
557	5759	10.34
558	5709	10.23
559	5759	10.30
560	5773	10.31
561	6098	10.87
562	5746	10.22
563	5808	10.32
564	6163	10.93
565	5911	10.46
566	6174	10.91
567	5780	10.19
568	5780	10.18
569	6061	10.65
570	5797	10.17
571	5976	10.47
572	6117	10.69
573	5854	10.22
574	5817	10.13
575	5826	10.13
576	5864	10.18
577	6739	11.68
578	6083	10.52
579	6674	11.53
580	5869	10.12
581	6102	10.50
582	5911	10.16
583	5890	10.10
584	6047	10.35
585	5969	10.20
586	5926	10.11
587	6097	10.39
588	6259	10.64
589	6561	11.14
590	6119	10.37
591	6295	10.65
592	5978	10.10
593	6196	10.45
594	5989	10.08
595	6004	10.09
596	6528	10.95
597	6024	10.09
598	6092	10.19
599	6050	10.10
600	6288	10.48
601	6097	10.14
602	6083	10.10
603	6335	10.51
604	6153	10.19
605	6315	10.44
606	6433	10.62
607	6152	10.14
608	10029	16.50
609	6470	10.62
610	6136	10.06
611	6142	10.05
612	6499	10.62
613	6892	11.24
614	6347	10.34
615	6496	10.56
616	6244	10.14
617	6395	10.36
618	6501	10.52
619	6212	10.04
620	6274	10.12
621	6294	10.14
622	6255	10.06
623	6433	10.33
624	6314	10.12
625	6287	10.06
626	6448	10.30
627	6315	10.07
628	6294	10.02
629	6506	10.34
630	6565	10.42
631	6332	10.03
632	6347	10.04
633	6351	10.03
634	6375	10.06
635	6544	10.31
636	6407	10.07
637	6386	10.03
638	6787	10.64
639	6441	10.08
640	6597	10.31
641	6411	10.00
642	6492	10.11
643	6603	10.27
644	6758	10.49
645	6479	10.04
646	6653	10.30
647	6796	10.50
648	6534	10.08
649	6496	10.01
650	6518	10.03
651	6506	9.99
652	6508	9.98
653	6577	10.07
654	6531	9.99
655	6528	9.97
656	6898	10.52
657	6556	9.98
658	6561	9.97
659	6649	10.09
660	7277	11.03
661	6619	10.01
662	6599	9.97
663	6610	9.97
664	6857	10.33
665	6865	10.32
666	6792	10.20
667	6778	10.16
668	6659	9.97
669	6884	10.29
670	7006	10.46
671	8797	13.11
672	6946	10.34
673	7512	11.16
674	6938	10.29
675	7010	10.39
676	6732	9.96
677	6887	10.17
678	7110	10.49
679	6742	9.93
680	6763	9.95
681	6778	9.95
682	7564	11.09
683	6789	9.94
684	6862	10.03
685	6799	9.93
686	7089	10.33
687	6805	9.91
688	6824	9.92
689	6856	9.95
690	6842	9.92
691	7159	10.36
692	6887	9.95
693	7043	10.16
694	7233	10.42
695	6900	9.93
696	6901	9.92
697	6941	9.96
698	7097	10.17
699	7196	10.29
700	7011	10.02
701	6968	9.94
702	7244	10.32
703	6978	9.93
704	7010	9.96
705	7411	10.51
706	8538	12.09
707	7085	10.02
708	7010	9.90
709	7026	9.91
710	7434	10.47
711	7049	9.91
712	7052	9.90
713	7083	9.93
714	7784	10.90
715	7139	9.98
716	7108	9.93
717	7124	9.94
718	7118	9.91
719	7336	10.20
720	7127	9.90
721	7189	9.97
722	7154	9.91
723	7453	10.31
724	7786	10.75
725	7173	9.89
726	7232	9.96
727	7183	9.88
728	7257	9.97
729	7201	9.88
730	7213	9.88
731	7229	9.89
732	7397	10.11
733	7588	10.35
734	7740	10.54
735	7263	9.88
736	7326	9.95
737	7281	9.88
738	7516	10.18
739	7295	9.87
740	7304	9.87
741	7367	9.94
742	7325	9.87
743	7594	10.22
744	8250	11.09
745	7527	10.10
746	7408	9.93
747	7564	10.13
748	7619	10.19
749	7417	9.90
750	7416	9.89
751	7440	9.91
752	7415	9.86
753	7420	9.85
754	7453	9.88
755	7864	10.42
756	8143	10.77
757	7463	9.86
758	7797	10.29
759	7472	9.84
760	7857	10.34
761	7494	9.85
762	7686	10.09
763	7834	10.27
764	7517	9.84
765	7772	10.16
766	7536	9.84
767	7552	9.85
768	7842	10.21
769	7559	9.83
770	7571	9.83
771	7619	9.88
772	7768	10.06
773	7882	10.20
774	7759	10.02
775	7854	10.13
776	7653	9.86
777	7637	9.83
778	7648	9.83
779	11676	14.99
780	7918	10.15
781	7674	9.83
782	8058	10.30
783	7718	9.86
784	7701	9.82
785	7710	9.82
786	7932	10.09
787	8005	10.17
788	7736	9.82
789	8071	10.23
790	7787	9.86
791	7945	10.04
792	8094	10.22
793	8550	10.78
794	8129	10.24
795	7795	9.81
796	7801	9.80
797	7820	9.81
798	8017	10.05
799	7843	9.82
800	7867	9.83
801	7925	9.89
802	7873	9.82
803	7889	9.82
804	7948	9.89
805	7889	9.80
806	8155	10.12
807	7912	9.80
808	8241	10.20
809	7925	9.80
810	8193	10.11
811	8955	11.04
812	7961	9.80
813	8204	10.09
814	8163	10.03
815	8272	10.15
816	7981	9.78
817	8302	10.16
818	8072	9.87
819	8431	10.29
820	8064	9.83
821	8551	10.42
822	8079	9.83
823	8062	9.80
824	8357	10.14
825	8072	9.78
826	8540	10.34
827	8364	10.11
828	10818	13.07
829	8108	9.78
830	8291	9.99
831	9021	10.86
832	8382	10.07
833	8710	10.46
834	8262	9.91
835	10012	11.99
836	8262	9.88
837	8727	10.43
838	10162	12.13
839	8694	10.36
840	8332	9.92
841	8479	10.08
842	8708	10.34
843	8566	10.16
844	8574	10.16
845	8342	9.87
846	8442	9.98
847	8935	10.55
848	8484	10.00
849	8491	10.00
850	8529	10.03
851	8489	9.98
852	8600	10.09
853	8524	9.99
854	8671	10.15
855	8816	10.31
856	8536	9.97
857	8540	9.96
858	8738	10.18
859	8381	9.76
860	8410	9.78
861	8661	10.06
862	8860	10.28
863	8675	10.05
864	8414	9.74
865	8651	10.00
866	8432	9.74
867	8530	9.84
868	8609	9.92
869	8523	9.81
870	8465	9.73
871	8768	10.07
872	8818	10.11
873	8997	10.31
874	8978	10.27
875	8576	9.80
876	8948	10.21
877	8581	9.78
878	8818	10.04
879	8588	9.77
880	8642	9.82
881	9324	10.58
882	8610	9.76
883	8591	9.73
884	8920	10.09
885	8756	9.89
886	8743	9.87
887	8751	9.87
888	9046	10.19
889	8867	9.97
890	8836	9.93
891	8830	9.91
892	8885	9.96
893	8676	9.72
894	8759	9.80
895	8705	9.73
896	8700	9.71
897	8988	10.02
898	8807	9.81
899	9067	10.09
900	8786	9.76
901	8778	9.74
902	8780	9.73
903	8952	9.91
904	9007	9.96
905	8823	9.75
906	8814	9.73
907	9068	10.00
