N	Total Time	Average CPE
358	8561	23.91
359	8677	24.17
360	8837	24.55
361	9625	26.66
362	9620	26.57
363	8906	24.53
364	9482	26.05
365	9086	24.89
366	9107	24.88
367	8741	23.82
368	8915	24.23
369	9743	26.40
370	9150	24.73
371	8882	23.94
372	9079	24.41
373	8934	23.95
374	9512	25.43
375	9247	24.66
376	9161	24.36
377	9018	23.92
378	9134	24.16
379	9180	24.22
380	9074	23.88
381	9159	24.04
382	10580	27.70
383	9597	25.06
384	9120	23.75
385	9189	23.87
386	9425	24.42
387	9163	23.68
388	9488	24.45
389	9760	25.09
390	9400	24.10
391	9314	23.82
392	9294	23.71
393	9800	24.94
394	9784	24.83
395	9458	23.94
396	9580	24.19
397	9456	23.82
398	9693	24.35
399	9543	23.92
400	9531	23.83
401	9592	23.92
402	9883	24.58
403	9619	23.87
404	9929	24.58
405	10076	24.88
406	9695	23.88
407	11151	27.40
408	10742	26.33
409	9837	24.05
410	10187	24.85
411	10021	24.38
412	10365	25.16
413	9816	23.77
414	10083	24.36
415	10132	24.41
416	10004	24.05
417	10005	23.99
418	10066	24.08
419	9996	23.86
420	10193	24.27
421	10701	25.42
422	10544	24.99
423	10042	23.74
424	10038	23.67
425	10099	23.76
426	10439	24.50
427	10222	23.94
428	10346	24.17
429	11141	25.97
430	10455	24.31
431	10612	24.62
432	10281	23.80
433	10569	24.41
434	10467	24.12
435	10419	23.95
436	10550	24.20
437	10754	24.61
438	10582	24.16
439	10501	23.92
440	10556	23.99
441	10680	24.22
442	11571	26.18
443	18458	41.67
444	10731	24.17
445	10814	24.30
446	11812	26.48
447	10644	23.81
448	10907	24.35
449	10684	23.80
450	10712	23.80
451	10832	24.02
452	11381	25.18
453	10864	23.98
454	11252	24.78
455	11648	25.60
456	11241	24.65
457	11340	24.81
458	11833	25.84
459	10933	23.82
460	10913	23.72
461	11510	24.97
462	11045	23.91
463	11252	24.30
464	11010	23.73
465	11011	23.68
466	11217	24.07
467	11396	24.40
468	11203	23.94
469	11506	24.53
470	11209	23.85
471	11729	24.90
472	11327	24.00
473	11445	24.20
474	11499	24.26
475	11296	23.78
476	11339	23.82
477	11377	23.85
478	11437	23.93
479	11463	23.93
480	11787	24.56
481	11533	23.98
482	11484	23.83
483	11459	23.72
484	11767	24.31
485	11840	24.41
486	11952	24.59
487	11739	24.10
488	11614	23.80
489	12567	25.70
490	11672	23.82
491	11763	23.96
492	11835	24.05
493	12218	24.78
494	11700	23.68
495	12113	24.47
496	12284	24.77
497	11888	23.92
498	12028	24.15
499	12987	26.03
500	12491	24.98
501	12038	24.03
502	12839	25.58
503	11882	23.62
504	12013	23.84
505	12461	24.68
506	12689	25.08
507	12586	24.82
508	12452	24.51
509	12334	24.23
510	12144	23.81
511	12100	23.68
512	12865	25.13
513	12121	23.63
514	12608	24.53
515	12469	24.21
516	12429	24.09
517	12275	23.74
518	12665	24.45
519	12855	24.77
520	12313	23.68
521	12554	24.10
522	12537	24.02
523	12842	24.55
524	12811	24.45
525	12458	23.73
526	12674	24.10
527	13335	25.30
528	12621	23.90
529	12909	24.40
530	12613	23.80
531	12645	23.81
532	13048	24.53
533	12918	24.24
534	12947	24.25
535	12689	23.72
536	12821	23.92
537	12969	24.15
538	12750	23.70
539	13057	24.22
540	13692	25.36
541	12885	23.82
542	14288	26.36
543	12858	23.68
544	13104	24.09
545	12985	23.83
546	13051	23.90
547	13536	24.75
548	13265	24.21
549	12979	23.64
550	13695	24.90
551	13116	23.80
552	13554	24.55
553	14719	26.62
554	13291	23.99
555	13629	24.56
556	13383	24.07
557	13417	24.09
558	13159	23.58
559	13414	24.00
560	13539	24.18
561	14094	25.12
562	13436	23.91
563	13949	24.78
564	13718	24.32
565	13669	24.19
566	14053	24.83
567	13581	23.95
568	13735	24.18
569	13507	23.74
570	13495	23.68
571	14010	24.54
572	13616	23.80
573	13982	24.40
574	13613	23.72
575	14111	24.54
576	14142	24.55
577	13699	23.74
578	14712	25.45
579	13718	23.69
580	13769	23.74
581	13805	23.76
582	14381	24.71
583	13787	23.65
584	14143	24.22
585	13902	23.76
586	13997	23.89
587	13807	23.52
588	14308	24.33
589	14207	24.12
590	13926	23.60
591	14154	23.95
592	14291	24.14
593	14228	23.99
594	14550	24.49
595	14628	24.58
596	14781	24.80
597	15154	25.38
598	16208	27.10
599	14747	24.62
600	15000	25.00
601	14464	24.07
602	14884	24.72
603	15157	25.14
604	14736	24.40
605	14722	24.33
606	14587	24.07
607	14859	24.48
608	14646	24.09
609	14901	24.47
610	14970	24.54
611	14871	24.34
612	15249	24.92
613	15405	25.13
614	14986	24.41
615	15153	24.64
616	15273	24.79
617	16034	25.99
618	15031	24.32
619	15431	24.93
620	15540	25.06
621	15002	24.16
622	15385	24.73
623	16139	25.91
624	15720	25.19
625	15229	24.37
626	15649	25.00
627	15462	24.66
628	15443	24.59
629	15556	24.73
630	15497	24.60
631	15135	23.99
632	15067	23.84
633	15092	23.84
634	15673	24.72
635	15775	24.84
636	15946	25.07
637	15745	24.72
638	15670	24.56
639	15778	24.69
640	16335	25.52
641	15734	24.55
642	15786	24.59
643	15673	24.37
644	17624	27.37
645	15852	24.58
646	15751	24.38
647	16357	25.28
648	17235	26.60
649	16308	25.13
650	18176	27.96
651	16296	25.03
652	16267	24.95
653	16077	24.62
654	16302	24.93
655	15907	24.29
656	16292	24.84
657	17670	26.89
658	17614	26.77
659	16098	24.43
660	17024	25.79
661	16278	24.63
662	16560	25.02
663	16257	24.52
664	16652	25.08
665	17100	25.71
666	16447	24.70
667	16023	24.02
668	16878	25.27
669	15947	23.84
670	16252	24.26
671	16023	23.88
672	16461	24.50
673	16689	24.80
674	16622	24.66
675	17273	25.59
676	16575	24.52
677	16704	24.67
678	16648	24.55
679	17159	25.27
680	16797	24.70
681	16569	24.33
682	23926	35.08
683	19078	27.93
684	16928	24.75
685	17146	25.03
686	16709	24.36
687	16850	24.53
688	17371	25.25
689	17658	25.63
690	16656	24.14
691	17083	24.72
692	17089	24.70
693	16579	23.92
694	17386	25.05
695	17132	24.65
696	17190	24.70
697	17703	25.40
698	18542	26.56
699	16919	24.20
700	17993	25.70
701	17763	25.34
702	17729	25.25
703	17261	24.55
704	17624	25.03
705	18152	25.75
706	17922	25.39
707	17637	24.95
708	17449	24.65
709	18996	26.79
710	16986	23.92
711	16965	23.86
712	17715	24.88
713	18225	25.56
714	17353	24.30
715	17481	24.45
716	18358	25.64
717	18298	25.52
718	18965	26.41
719	17664	24.57
720	17996	24.99
721	20709	28.72
722	17839	24.71
723	19270	26.65
724	17683	24.42
725	17810	24.57
726	17333	23.87
727	17469	24.03
728	17988	24.71
729	17884	24.53
730	18108	24.81
731	18250	24.97
732	18101	24.73
733	18122	24.72
734	18810	25.63
735	18535	25.22
736	18677	25.38
737	17603	23.88
738	18190	24.65
739	18095	24.49
740	17888	24.17
741	18652	25.17
742	18673	25.17
743	18363	24.71
744	18521	24.89
745	19218	25.80
746	17979	24.10
747	17984	24.07
748	19218	25.69
749	17998	24.03
750	18275	24.37
751	18322	24.40
752	19573	26.03
753	18981	25.21
754	18620	24.69
755	18926	25.07
756	18755	24.81
757	19169	25.32
758	18263	24.09
759	18978	25.00
760	18813	24.75
761	18494	24.30
762	18814	24.69
763	18257	23.93
764	18269	23.91
765	18656	24.39
766	18703	24.42
767	18853	24.58
768	19168	24.96
769	19586	25.47
770	18934	24.59
771	18863	24.47
772	18738	24.27
773	19164	24.79
774	19030	24.59
775	18982	24.49
776	19563	25.21
777	19775	25.45
778	19271	24.77
779	19594	25.15
780	19641	25.18
781	19007	24.34
782	19384	24.79
783	20235	25.84
784	18933	24.15
785	19356	24.66
786	19020	24.20
787	19006	24.15
788	19235	24.41
789	19291	24.45
790	19162	24.26
791	19187	24.26
792	18980	23.96
793	19617	24.74
794	19444	24.49
795	19324	24.31
796	19176	24.09
797	19461	24.42
798	19732	24.73
799	19961	24.98
800	20330	25.41
801	19551	24.41
802	19508	24.32
803	20147	25.09
804	22741	28.28
805	19925	24.75
806	20595	25.55
807	19762	24.49
