N	Total Time	Average CPE
361	7500	20.78
362	5138	14.19
363	5219	14.38
364	5171	14.21
365	5411	14.82
366	5396	14.74
367	5178	14.11
368	5186	14.09
369	5218	14.14
370	5386	14.56
371	5245	14.14
372	5350	14.38
373	5271	14.13
374	5384	14.40
375	6755	18.01
376	6264	16.66
377	5421	14.38
378	6103	16.15
379	5386	14.21
380	5816	15.31
381	7406	19.44
382	5496	14.39
383	5459	14.25
384	5413	14.10
385	5535	14.38
386	5480	14.20
387	5676	14.67
388	5534	14.26
389	5519	14.19
390	5620	14.41
391	5576	14.26
392	5726	14.61
393	6475	16.48
394	5595	14.20
395	5608	14.20
396	5671	14.32
397	5621	14.16
398	5708	14.34
399	5683	14.24
400	6312	15.78
401	8142	20.30
402	5883	14.63
403	5748	14.26
404	5891	14.58
405	6179	15.26
406	5791	14.26
407	5777	14.19
408	5727	14.04
409	5857	14.32
410	5922	14.44
411	5827	14.18
412	5789	14.05
413	6071	14.70
414	5897	14.24
415	6039	14.55
416	5924	14.24
417	5898	14.14
418	5899	14.11
419	6305	15.05
420	6640	15.81
421	8174	19.42
422	5995	14.21
423	6258	14.79
424	6045	14.26
425	6238	14.68
426	6045	14.19
427	6114	14.32
428	6526	15.25
429	6665	15.54
430	6362	14.80
431	6126	14.21
432	6135	14.20
433	6133	14.16
434	6119	14.10
435	6376	14.66
436	6218	14.26
437	8076	18.48
438	6589	15.04
439	6337	14.44
440	7303	16.60
441	8296	18.81
442	6260	14.16
443	6192	13.98
444	6243	14.06
445	6272	14.09
446	6226	13.96
447	6236	13.95
448	7306	16.31
449	6551	14.59
450	6675	14.83
451	6748	14.96
452	6362	14.08
453	6342	14.00
454	6470	14.25
455	6472	14.22
456	6439	14.12
457	6979	15.27
458	6772	14.79
459	6623	14.43
460	7687	16.71
461	8866	19.23
462	7084	15.33
463	7173	15.49
464	6867	14.80
465	7171	15.42
466	6908	14.82
467	7056	15.11
468	7359	15.72
469	7345	15.66
470	6933	14.75
471	7303	15.51
472	7009	14.85
473	7226	15.28
474	7187	15.16
475	7484	15.76
476	6990	14.68
477	7322	15.35
478	7309	15.29
479	7494	15.65
480	8086	16.85
481	8691	18.07
482	7064	14.66
483	6699	13.87
484	6700	13.84
485	6970	14.37
486	6802	14.00
487	7488	15.38
488	6879	14.10
489	7163	14.65
490	6879	14.04
491	6934	14.12
492	7293	14.82
493	6924	14.04
494	6922	14.01
495	7217	14.58
496	6938	13.99
497	6989	14.06
498	7347	14.75
499	7076	14.18
500	7718	15.44
501	9542	19.05
502	7506	14.95
503	7056	14.03
504	10988	21.80
505	7094	14.05
506	7274	14.38
507	7147	14.10
508	7100	13.98
509	7268	14.28
510	7608	14.92
511	7331	14.35
512	7097	13.86
513	7340	14.31
514	7262	14.13
515	7387	14.34
516	7118	13.79
517	8660	16.75
518	7590	14.65
519	7172	13.82
520	8699	16.73
521	8778	16.85
522	7256	13.90
523	7242	13.85
524	7391	14.10
525	7723	14.71
526	7304	13.89
527	7360	13.97
528	7398	14.01
529	7280	13.76
530	7443	14.04
531	7414	13.96
532	7495	14.09
533	8590	16.12
534	7676	14.37
535	7386	13.81
536	7836	14.62
537	7500	13.97
538	7505	13.95
539	7578	14.06
540	8902	16.49
541	9030	16.69
542	7554	13.94
543	7596	13.99
544	7650	14.06
545	7936	14.56
546	7712	14.12
547	7609	13.91
548	7594	13.86
549	8091	14.74
550	7929	14.42
551	7688	13.95
552	7752	14.04
553	7793	14.09
554	8045	14.52
555	7727	13.92
556	7909	14.22
557	7922	14.22
558	7946	14.24
559	7861	14.06
560	9249	16.52
561	9384	16.73
562	7922	14.10
563	7879	13.99
564	7809	13.85
565	8148	14.42
566	7916	13.99
567	7937	14.00
568	7982	14.05
