N	Total Time	Average CPE
591	32367	54.77
592	32476	54.86
593	32747	55.22
594	32759	55.15
595	33610	56.49
596	32705	54.87
597	33157	55.54
598	32915	55.04
599	34014	56.78
600	34744	57.91
601	33470	55.69
602	33439	55.55
603	35317	58.57
604	33602	55.63
605	33899	56.03
606	37715	62.24
607	34167	56.29
608	34012	55.94
609	33929	55.71
610	34245	56.14
611	34421	56.34
612	34268	55.99
613	34435	56.17
614	34439	56.09
615	34927	56.79
616	34611	56.19
617	34579	56.04
618	34770	56.26
619	34954	56.47
620	34981	56.42
621	35108	56.53
622	35564	57.18
623	34988	56.16
624	35270	56.52
625	35507	56.81
626	35508	56.72
627	35856	57.19
628	35581	56.66
629	35780	56.88
630	37262	59.15
631	36233	57.42
632	35775	56.61
633	36285	57.32
634	36920	58.23
635	36318	57.19
636	36248	56.99
637	36829	57.82
638	36593	57.36
639	36662	57.37
640	36992	57.80
641	37123	57.91
642	36726	57.21
643	36836	57.29
644	37201	57.77
645	37439	58.04
646	37185	57.56
647	43834	67.75
648	37805	58.34
649	37491	57.77
650	37505	57.70
651	37709	57.92
652	38231	58.64
653	37908	58.05
654	49642	75.91
655	38518	58.81
656	38263	58.33
657	38191	58.13
658	38187	58.03
659	39940	60.61
660	38447	58.25
661	38602	58.40
662	39499	59.67
663	39137	59.03
664	42366	63.80
665	39541	59.46
666	39267	58.96
667	39201	58.77
668	39504	59.14
669	39787	59.47
670	39474	58.92
671	39093	58.26
672	40128	59.71
673	39538	58.75
674	40117	59.52
675	39802	58.97
676	39876	58.99
677	40129	59.27
678	40025	59.03
679	40449	59.57
680	40581	59.68
681	40378	59.29
682	40906	59.98
683	40692	59.58
684	40601	59.36
685	40734	59.47
686	40610	59.20
687	41696	60.69
688	41029	59.64
689	41560	60.32
690	41077	59.53
691	41308	59.78
692	41931	60.59
693	42082	60.72
694	41591	59.93
695	42071	60.53
696	41662	59.86
697	41798	59.97
698	42234	60.51
699	42040	60.14
700	43507	62.15
701	42622	60.80
702	42361	60.34
703	42462	60.40
704	42574	60.47
705	42887	60.83
706	42789	60.61
707	42804	60.54
708	43604	61.59
709	43252	61.00
710	42883	60.40
711	43731	61.51
712	43976	61.76
713	43257	60.67
714	45214	63.32
715	43699	61.12
716	48080	67.15
717	43865	61.18
718	44171	61.52
719	43882	61.03
720	44088	61.23
721	44538	61.77
722	44371	61.46
723	44833	62.01
724	44778	61.85
725	44724	61.69
726	45223	62.29
727	45074	62.00
728	44748	61.47
729	45406	62.29
730	45135	61.83
731	45023	61.59
732	46031	62.88
733	45549	62.14
734	45038	61.36
735	45904	62.45
736	46770	63.55
737	45371	61.56
738	47182	63.93
739	45916	62.13
740	46206	62.44
741	46649	62.95
742	46916	63.23
743	46290	62.30
744	46486	62.48
745	46808	62.83
746	46438	62.25
747	47306	63.33
748	46684	62.41
749	46622	62.25
750	48236	64.31
751	47337	63.03
752	47052	62.57
753	47335	62.86
754	47618	63.15
755	47634	63.09
756	47588	62.95
757	47681	62.99
758	48050	63.39
759	48187	63.49
760	48696	64.07
761	47993	63.07
762	48451	63.58
763	51467	67.45
764	49224	64.43
765	48576	63.50
766	48404	63.19
767	48856	63.70
768	48865	63.63
769	48804	63.46
770	49093	63.76
771	48968	63.51
772	49191	63.72
773	50514	65.35
774	49169	63.53
775	49942	64.44
776	49582	63.89
777	49645	63.89
778	50267	64.61
779	49662	63.75
780	49903	63.98
781	50463	64.61
782	51046	65.28
783	50513	64.51
784	50748	64.73
785	50506	64.34
786	51035	64.93
787	50801	64.55
788	50724	64.37
789	51161	64.84
790	51013	64.57
791	51175	64.70
792	51594	65.14
793	52106	65.71
794	53082	66.85
795	51612	64.92
796	51612	64.84
797	51542	64.67
798	52095	65.28
799	51828	64.87
800	53921	67.40
801	51947	64.85
802	58237	72.61
803	52687	65.61
804	54878	68.26
805	52553	65.28
806	53093	65.87
807	54047	66.97
808	53128	65.75
809	52767	65.22
810	53942	66.60
811	53422	65.87
812	53856	66.33
813	53113	65.33
814	53776	66.06
815	53985	66.24
816	53861	66.01
817	54151	66.28
818	54114	66.15
819	54275	66.27
820	54583	66.56
821	54677	66.60
822	54882	66.77
823	55009	66.84
824	54659	66.33
825	54553	66.12
826	55328	66.98
827	55270	66.83
828	55131	66.58
829	54789	66.09
830	55414	66.76
831	55663	66.98
832	55298	66.46
833	54997	66.02
834	56198	67.38
835	56032	67.10
836	56248	67.28
837	56400	67.38
838	55799	66.59
839	57394	68.41
840	56797	67.62
841	56300	66.94
842	56610	67.23
843	56665	67.22
844	56841	67.35
845	56560	66.93
846	56788	67.13
847	57578	67.98
848	57116	67.35
849	57566	67.80
850	57088	67.16
851	57274	67.30
852	57500	67.49
853	57819	67.78
854	58012	67.93
855	57881	67.70
856	58400	68.22
857	57900	67.56
858	58603	68.30
859	58550	68.16
860	62584	72.77
861	59276	68.85
862	58616	68.00
863	59167	68.56
864	58931	68.21
865	58719	67.88
866	59385	68.57
867	59223	68.31
868	59690	68.77
869	59281	68.22
870	59736	68.66
871	59793	68.65
872	59769	68.54
873	60152	68.90
874	59906	68.54
875	60172	68.77
876	60391	68.94
877	60528	69.02
878	60546	68.96
879	63528	72.27
880	61206	69.55
881	60573	68.75
882	60937	69.09
883	60962	69.04
884	61436	69.50
885	61649	69.66
886	61567	69.49
887	61139	68.93
888	61941	69.75
889	68813	77.40
890	61669	69.29
891	62200	69.81
892	62289	69.83
893	62515	70.01
894	62205	69.58
895	62356	69.67
896	63090	70.41
897	65264	72.76
898	62758	69.89
899	62712	69.76
900	63449	70.50
901	62837	69.74
902	63639	70.55
903	63018	69.79
904	63798	70.57
905	63396	70.05
906	63501	70.09
907	63934	70.49
908	64951	71.53
909	64081	70.50
910	65097	71.54
911	70628	77.53
912	65540	71.86
913	64443	70.58
914	64497	70.57
915	64883	70.91
916	64501	70.42
917	65297	71.21
918	64964	70.77
919	66023	71.84
920	65083	70.74
921	65767	71.41
922	66669	72.31
923	66169	71.69
924	65606	71.00
925	66001	71.35
926	65891	71.16
927	65954	71.15
928	66143	71.27
929	66279	71.34
930	66170	71.15
931	70519	75.75
932	66213	71.04
933	66754	71.55
934	67261	72.01
935	66921	71.57
936	66782	71.35
937	67170	71.69
938	68129	72.63
939	67249	71.62
940	68148	72.50
941	67462	71.69
942	67720	71.89
943	67781	71.88
944	68205	72.25
945	68155	72.12
946	68223	72.12
947	69064	72.93
948	68518	72.28
949	68354	72.03
950	68307	71.90
951	68821	72.37
952	68993	72.47
953	69739	73.18
954	69486	72.84
955	69311	72.58
956	69853	73.07
957	69538	72.66
958	69772	72.83
959	69930	72.92
960	70177	73.10
961	70122	72.97
962	70353	73.13
963	70611	73.32
964	70855	73.50
965	70783	73.35
966	71489	74.01
967	70602	73.01
968	70837	73.18
969	70744	73.01
970	71409	73.62
971	71268	73.40
972	71617	73.68
973	71217	73.19
974	71806	73.72
975	71798	73.64
976	72246	74.02
977	71931	73.62
978	72443	74.07
979	73281	74.85
980	72069	73.54
981	72523	73.93
982	72817	74.15
983	72643	73.90
984	72791	73.97
985	73235	74.35
986	73098	74.14
987	73438	74.41
988	73362	74.25
989	73825	74.65
990	73342	74.08
991	73975	74.65
992	73623	74.22
993	73837	74.36
994	77478	77.95
995	75490	75.87
996	75845	76.15
997	74893	75.12
998	74811	74.96
999	74767	74.84
1000	75581	75.58
1001	75204	75.13
1002	75153	75.00
1003	76417	76.19
1004	75250	74.95
1005	75472	75.10
1006	75933	75.48
1007	75238	74.71
1008	76019	75.42
1009	79838	79.13
1010	76117	75.36
1011	77719	76.87
1012	76343	75.44
1013	76879	75.89
1014	76607	75.55
1015	77470	76.33
1016	76669	75.46
1017	77442	76.15
1018	77210	75.84
1019	78119	76.66
1020	77702	76.18
1021	77476	75.88
1022	77914	76.24
1023	80986	79.17
1024	78596	76.75
1025	78770	76.85
1026	78953	76.95
1027	78634	76.57
1028	78409	76.27
1029	78685	76.47
1030	78579	76.29
1031	79043	76.67
1032	78715	76.27
1033	79553	77.01
1034	79170	76.57
1035	79356	76.67
1036	80350	77.56
1037	80774	77.89
1038	80500	77.55
1039	82732	79.63
1040	81314	78.19
1041	79511	76.38
1042	80737	77.48
1043	81001	77.66
1044	80899	77.49
1045	80563	77.09
1046	80855	77.30
1047	81546	77.89
1048	87821	83.80
1049	82156	78.32
1050	81624	77.74
1051	84607	80.50
1052	81775	77.73
1053	81735	77.62
1054	82615	78.38
1055	83058	78.73
1056	82072	77.72
1057	82611	78.16
1058	82538	78.01
1059	82094	77.52
1060	82858	78.17
1061	82303	77.57
1062	83055	78.21
1063	82882	77.97
1064	83380	78.36
1065	85056	79.86
1066	83287	78.13
1067	84937	79.60
1068	83902	78.56
1069	84104	78.68
1070	84629	79.09
1071	84431	78.83
1072	84562	78.88
1073	84351	78.61
1074	84749	78.91
1075	84600	78.70
1076	85101	79.09
1077	85020	78.94
1078	88705	82.29
1079	86464	80.13
1080	86032	79.66
1081	85398	79.00
1082	86061	79.54
1083	85670	79.10
1084	86016	79.35
1085	86952	80.14
1086	85977	79.17
1087	87370	80.38
1088	87905	80.80
1089	86808	79.71
1090	87854	80.60
1091	87776	80.45
1092	87304	79.95
1093	88235	80.73
1094	87072	79.59
1095	87353	79.77
1096	87703	80.02
1097	87755	80.00
1098	88008	80.15
1099	88233	80.28
1100	89039	80.94
1101	88763	80.62
1102	88351	80.17
1103	89505	81.15
1104	93928	85.08
1105	89046	80.58
1106	89082	80.54
1107	89112	80.50
1108	95166	85.89
1109	91345	82.37
1110	89809	80.91
1111	90008	81.02
1112	91157	81.98
1113	89375	80.30
1114	90345	81.10
1115	90646	81.30
1116	91603	82.08
1117	91484	81.90
1118	92285	82.54
1119	91464	81.74
1120	91267	81.49
1121	91151	81.31
1122	91380	81.44
1123	91351	81.35
1124	91492	81.40
1125	91452	81.29
1126	92566	82.21
1127	91869	81.52
1128	91963	81.53
1129	92138	81.61
1130	92253	81.64
1131	94260	83.34
1132	92896	82.06
1133	96316	85.01
1134	92927	81.95
1135	93978	82.80
1136	93080	81.94
1137	93586	82.31
1138	93244	81.94
1139	92734	81.42
1140	94023	82.48
1141	94039	82.42
1142	93967	82.28
1143	95314	83.39
1144	94592	82.69
1145	94079	82.17
1146	94727	82.66
1147	94488	82.38
1148	94825	82.60
1149	95792	83.37
1150	96274	83.72
1151	94977	82.52
1152	95801	83.16
1153	94951	82.35
1154	95176	82.47
1155	96592	83.63
1156	99026	85.66
1157	95846	82.84
1158	96365	83.22
1159	96979	83.67
1160	96148	82.89
1161	96790	83.37
1162	96552	83.09
1163	97097	83.49
1164	96669	83.05
1165	97845	83.99
1166	98356	84.35
1167	98158	84.11
1168	97934	83.85
1169	97669	83.55
1170	97919	83.69
1171	98455	84.08
1172	98385	83.95
1173	97599	83.20
1174	98371	83.79
1175	98811	84.09
1176	98785	84.00
1177	98995	84.11
1178	100247	85.10
1179	99252	84.18
1180	102106	86.53
1181	99820	84.52
1182	100043	84.64
1183	99685	84.26
1184	109554	92.53
1185	100016	84.40
1186	100451	84.70
1187	100241	84.45
1188	100805	84.85
1189	101237	85.14
1190	101444	85.25
1191	101055	84.85
1192	101590	85.23
1193	101332	84.94
1194	101352	84.88
1195	101742	85.14
1196	102075	85.35
1197	101440	84.75
1198	102207	85.31
1199	102062	85.12
1200	103215	86.01
1201	103079	85.83
1202	102637	85.39
1203	102825	85.47
1204	103655	86.09
1205	103078	85.54
1206	103877	86.13
1207	103561	85.80
1208	103047	85.30
1209	104069	86.08
1210	103406	85.46
1211	105828	87.39
1212	104551	86.26
1213	104217	85.92
1214	104907	86.41
1215	104442	85.96
1216	104213	85.70
1217	105145	86.40
1218	104951	86.17
1219	105466	86.52
1220	104207	85.42
1221	104923	85.93
1222	105729	86.52
1223	106852	87.37
1224	108872	88.95
1225	106131	86.64
1226	106149	86.58
1227	106124	86.49
1228	105745	86.11
1229	106616	86.75
1230	106438	86.53
1231	106400	86.43
1232	107013	86.86
1233	107919	87.53
1234	107286	86.94
1235	107499	87.04
1236	107271	86.79
1237	107820	87.16
1238	107922	87.17
1239	107956	87.13
1240	108254	87.30
1241	108055	87.07
1242	108311	87.21
1243	109213	87.86
1244	108853	87.50
1245	111785	89.79
1246	109637	87.99
1247	109170	87.55
1248	108916	87.27
1249	109537	87.70
1250	110010	88.01
1251	109985	87.92
1252	109869	87.75
1253	109716	87.56
1254	110256	87.92
1255	110817	88.30
1256	110934	88.32
1257	110151	87.63
1258	111209	88.40
1259	111810	88.81
1260	111888	88.80
1261	112258	89.02
1262	111347	88.23
1263	111741	88.47
1264	112660	89.13
1265	112086	88.61
1266	115012	90.85
1267	112418	88.73
1268	112491	88.72
1269	112172	88.39
1270	112857	88.86
1271	113022	88.92
1272	113030	88.86
1273	113467	89.13
1274	113386	89.00
1275	114354	89.69
1276	113319	88.81
1277	113776	89.10
1278	115304	90.22
1279	114014	89.14
1280	114244	89.25
1281	124185	96.94
1282	115086	89.77
1283	114717	89.41
1284	115713	90.12
1285	115628	89.98
1286	118491	92.14
1287	114756	89.17
1288	115823	89.92
1289	115995	89.99
1290	115863	89.82
1291	117433	90.96
1292	115980	89.77
1293	116588	90.17
1294	118479	91.56
1295	116825	90.21
