N	Total Time	Average CPE
364	3467	9.52
365	3525	9.66
366	3379	9.23
367	3375	9.20
368	3437	9.34
369	3404	9.22
370	3415	9.23
371	3921	10.57
372	3431	9.22
373	3488	9.35
374	3446	9.21
375	3460	9.23
376	3453	9.18
377	3467	9.20
378	3509	9.28
379	3479	9.18
380	3495	9.20
381	3518	9.23
382	3879	10.15
383	3524	9.20
384	3569	9.29
385	3529	9.17
386	3696	9.58
387	3927	10.15
388	3567	9.19
389	3609	9.28
390	3602	9.24
391	3754	9.60
392	3938	10.05
393	3608	9.18
394	3656	9.28
395	4057	10.27
396	3775	9.53
397	3980	10.03
398	3651	9.17
399	3716	9.31
400	3683	9.21
401	3680	9.18
402	3696	9.19
403	3703	9.19
404	3728	9.23
405	3707	9.15
406	3711	9.14
407	4107	10.09
408	3763	9.22
409	3733	9.13
410	3751	9.15
411	3928	9.56
412	3770	9.15
413	3794	9.19
414	3772	9.11
415	3780	9.11
416	3800	9.13
417	4147	9.94
418	3840	9.19
419	4025	9.61
420	3986	9.49
421	4186	9.94
422	3846	9.11
423	3903	9.23
424	3866	9.12
425	3870	9.11
426	4216	9.90
427	3922	9.19
428	3883	9.07
429	3909	9.11
430	4074	9.47
431	4272	9.91
432	3974	9.20
433	3937	9.09
434	4094	9.43
435	4298	9.88
436	3954	9.07
437	4012	9.18
438	3971	9.07
439	4165	9.49
440	4336	9.85
441	4041	9.16
442	3999	9.05
443	4007	9.05
444	4031	9.08
445	4035	9.07
446	4064	9.11
447	4042	9.04
448	4060	9.06
449	4558	10.15
450	4129	9.18
451	4449	9.86
452	4228	9.35
453	4433	9.79
454	4148	9.14
455	4114	9.04
456	4133	9.06
457	4339	9.49
458	4143	9.05
459	4189	9.13
460	4180	9.09
461	4326	9.38
462	4182	9.05
463	4464	9.64
464	4193	9.04
465	4362	9.38
466	4669	10.02
467	4271	9.15
468	4710	10.06
469	4366	9.31
470	4579	9.74
471	4264	9.05
472	4291	9.09
473	4264	9.01
474	4413	9.31
475	4275	9.00
476	4372	9.18
477	4301	9.02
478	4317	9.03
479	4322	9.02
480	4777	9.95
481	4327	9.00
482	4350	9.02
483	4367	9.04
484	4375	9.04
485	5192	10.71
486	4758	9.79
487	4399	9.03
488	5393	11.05
489	4398	8.99
490	4934	10.07
491	4421	9.00
492	4451	9.05
493	4474	9.08
494	4624	9.36
495	4456	9.00
496	4488	9.05
497	4460	8.97
498	4866	9.77
499	4471	8.96
500	4563	9.13
501	4921	9.82
502	4658	9.28
503	4516	8.98
504	4548	9.02
505	4554	9.02
506	4561	9.01
507	4549	8.97
508	4613	9.08
509	4568	8.97
510	4593	9.01
511	4605	9.01
512	4608	9.00
513	4787	9.33
514	4673	9.09
515	4702	9.13
516	5119	9.92
517	4856	9.39
518	5079	9.81
519	4740	9.13
520	4688	9.02
521	4893	9.39
522	4721	9.04
523	4780	9.14
524	4745	9.06
525	4759	9.06
526	5140	9.77
527	4817	9.14
528	4784	9.06
529	4780	9.04
530	5129	9.68
531	4822	9.08
532	5260	9.89
533	4829	9.06
534	4853	9.09
535	4839	9.04
536	5039	9.40
537	4872	9.07
538	4923	9.15
539	4870	9.04
540	5024	9.30
541	4874	9.01
542	4904	9.05
543	4891	9.01
544	5074	9.33
545	4986	9.15
546	5446	9.97
547	4927	9.01
548	4946	9.03
549	4995	9.10
550	4946	8.99
551	5104	9.26
552	4987	9.03
553	5015	9.07
554	4998	9.02
555	5167	9.31
556	5044	9.07
557	5007	8.99
558	5178	9.28
559	5027	8.99
560	5060	9.04
561	5058	9.02
562	5490	9.77
563	5111	9.08
564	5071	8.99
565	5093	9.01
566	5099	9.01
567	5121	9.03
568	5262	9.26
569	5658	9.94
570	5121	8.98
571	5206	9.12
572	5296	9.26
573	5151	8.99
574	5172	9.01
575	5528	9.61
576	5652	9.81
577	5231	9.07
578	5186	8.97
579	5200	8.98
580	5573	9.61
581	5220	8.98
582	5214	8.96
583	5823	9.99
584	5234	8.96
585	5217	8.92
586	5242	8.95
587	5242	8.93
588	5262	8.95
589	5262	8.93
590	5601	9.49
591	5298	8.96
592	5326	9.00
593	5486	9.25
594	5299	8.92
595	5356	9.00
596	5334	8.95
597	5771	9.67
598	5382	9.00
599	5335	8.91
600	5781	9.63
601	5520	9.18
602	5925	9.84
603	5809	9.63
604	5654	9.36
605	5460	9.02
606	5797	9.57
607	5848	9.63
608	5561	9.15
609	5691	9.34
610	5609	9.20
611	5474	8.96
612	6040	9.87
613	5632	9.19
614	5496	8.95
615	5503	8.95
616	6451	10.47
617	5508	8.93
618	5695	9.22
619	5514	8.91
620	5530	8.92
621	5598	9.01
622	6132	9.86
623	5696	9.14
624	5581	8.94
625	5829	9.33
626	5771	9.22
627	5581	8.90
628	5737	9.14
629	5752	9.14
630	5603	8.89
631	5700	9.03
632	5645	8.93
633	5851	9.24
634	5673	8.95
635	5706	8.99
636	6153	9.67
637	5718	8.98
638	6058	9.50
639	5853	9.16
640	5892	9.21
641	5708	8.90
642	6117	9.53
643	5759	8.96
644	6204	9.63
645	5740	8.90
646	5752	8.90
647	5978	9.24
648	5897	9.10
649	5883	9.06
650	6071	9.34
651	5862	9.00
652	5797	8.89
653	5824	8.92
654	6003	9.18
655	5823	8.89
656	5893	8.98
657	5841	8.89
658	5842	8.88
659	5899	8.95
660	5880	8.91
661	6195	9.37
662	5938	8.97
663	6041	9.11
664	6116	9.21
665	6433	9.67
666	5931	8.91
667	5936	8.90
668	6384	9.56
669	5940	8.88
670	5947	8.88
