N	Total Time	Average CPE
810	276030	340.78
811	276306	340.70
812	277635	341.92
813	279710	344.05
814	277983	341.50
815	279318	342.72
816	279424	342.43
817	284501	348.23
818	280867	343.36
819	281371	343.55
820	282538	344.56
821	285776	348.08
822	287276	349.48
823	284066	345.16
824	284456	345.21
825	286638	347.44
826	295484	357.73
827	286019	345.85
828	287476	347.19
829	288910	348.50
830	291406	351.09
831	295724	355.87
832	363292	436.65
833	332305	398.93
834	292622	350.87
835	296012	354.51
836	298084	356.56
837	293305	350.42
838	298205	355.85
839	296161	352.99
840	297906	354.65
841	295963	351.92
842	298097	354.03
843	298635	354.25
844	301837	357.63
845	300393	355.49
846	301185	356.01
847	300050	354.25
848	302554	356.79
849	302208	355.96
850	301873	355.14
851	312465	367.17
852	350905	411.86
853	326152	382.36
854	307337	359.88
855	307868	360.08
856	306588	358.16
857	308167	359.59
858	307243	358.09
859	308077	358.65
860	308602	358.84
861	310242	360.33
862	312374	362.38
863	313875	363.70
864	312808	362.05
865	312550	361.33
866	313900	362.47
867	313972	362.14
868	314756	362.62
869	318082	366.03
870	321332	369.35
871	318701	365.90
872	316576	363.05
873	318216	364.51
874	319328	365.36
875	320971	366.82
876	319916	365.20
877	320843	365.84
878	323963	368.98
879	323518	368.05
880	322512	366.49
881	323431	367.12
882	324399	367.80
883	326174	369.39
884	325665	368.40
885	326182	368.57
886	331166	373.78
887	328432	370.27
888	328237	369.64
889	330063	371.27
890	330677	371.55
891	330592	371.03
892	330865	370.92
893	334489	374.57
894	334018	373.62
895	332496	371.50
896	333491	372.20
897	334344	372.74
898	337544	375.88
899	337602	375.53
900	337314	374.79
901	342318	379.93
902	338502	375.28
903	338412	374.76
904	342696	379.09
905	341347	377.18
906	341114	376.51
907	341596	376.62
908	346798	381.94
909	345068	379.61
910	342823	376.73
911	344263	377.90
912	346797	380.26
913	346551	379.57
914	346751	379.38
915	349867	382.37
916	350076	382.18
917	348485	380.03
918	360825	393.06
919	358418	390.01
920	357578	388.67
921	353684	384.02
922	355225	385.28
923	358383	388.28
924	357952	387.39
925	356023	384.89
926	356825	385.34
927	356507	384.58
928	359450	387.34
929	358231	385.61
930	363382	390.73
931	366756	393.94
932	362931	389.41
933	366072	392.36
934	364704	390.48
935	364140	389.45
936	368856	394.08
937	365209	389.76
938	365006	389.13
939	366383	390.18
940	368558	392.08
941	366896	389.90
942	370993	393.84
943	374819	397.48
944	368766	390.64
945	371874	393.52
946	371097	392.28
947	373570	394.48
948	373687	394.18
949	374166	394.27
950	379601	399.58
951	374816	394.13
952	375797	394.74
953	376960	395.55
954	378022	396.25
955	379273	397.14
956	378191	395.60
957	383915	401.17
958	378757	395.36
959	384212	400.64
960	386207	402.30
961	383769	399.34
962	384865	400.07
963	391816	406.87
964	384143	398.49
965	385368	399.35
966	390010	403.74
967	387187	400.40
968	386549	399.33
969	394361	406.98
970	397878	410.18
971	390545	402.21
972	391919	403.21
973	392130	403.01
974	391450	401.90
975	392411	402.47
976	398711	408.52
977	394129	403.41
978	409620	418.83
979	398509	407.06
980	398521	406.65
981	397616	405.32
982	398407	405.71
983	397854	404.73
984	406205	412.81
985	400039	406.13
986	401429	407.13
987	404473	409.80
988	402367	407.25
989	403733	408.22
990	408587	412.71
991	405489	409.17
992	406785	410.07
993	407417	410.29
994	406963	409.42
995	407848	409.90
996	412787	414.44
997	409926	411.16
998	410192	411.01
999	412446	412.86
1000	412404	412.40
1001	412299	411.89
1002	419446	418.61
1003	416655	415.41
1004	430014	428.30
1005	419385	417.30
1006	419913	417.41
1007	418436	415.53
1008	417787	414.47
1009	422260	418.49
1010	428905	424.66
1011	420563	415.99
1012	421581	416.58
1013	425013	419.56
1014	422713	416.88
1015	424150	417.88
1016	429398	422.64
1017	429562	422.38
1018	425858	418.33
1019	428936	420.94
1020	429972	421.54
1021	433063	424.16
1022	433682	424.35
1023	430734	421.05
1024	431647	421.53
1025	434416	423.82
1026	433052	422.08
1027	434640	423.21
1028	438020	426.09
1029	435007	422.75
1030	437705	424.96
1031	437431	424.28
1032	440490	426.83
1033	443725	429.55
1034	441823	427.29
1035	439829	424.96
1036	442039	426.68
1037	441704	425.94
1038	442461	426.26
1039	447198	430.41
1040	443777	426.71
1041	445740	428.18
1042	446819	428.81
1043	453233	434.55
1044	455244	436.06
1045	448289	428.98
1046	459139	438.95
1047	451660	431.38
1048	451022	430.36
1049	455392	434.12
1050	452582	431.03
1051	458135	435.90
1052	454818	432.34
1053	455163	432.25
1054	461606	437.96
1055	459804	435.83
1056	459802	435.42
1057	468405	443.15
1058	469619	443.87
1059	461441	435.73
1060	462074	435.92
1061	462156	435.59
1062	464344	437.24
1063	463285	435.83
1064	464798	436.84
1065	466841	438.35
1066	465138	436.34
1067	466968	437.65
1068	471186	441.19
1069	469344	439.05
1070	469884	439.14
1071	469172	438.07
1072	470813	439.19
1073	475922	443.54
1074	473390	440.77
1075	475673	442.49
1076	503021	467.49
1077	474070	440.18
1078	480508	445.74
1079	476816	441.91
1080	477268	441.91
1081	479005	443.11
1082	477967	441.74
1083	483448	446.40
1084	482491	445.10
1085	480842	443.17
1086	483979	445.65
1087	483141	444.47
1088	485976	446.67
1089	487515	447.67
1090	485269	445.20
1091	488483	447.74
1092	487626	446.54
1093	488840	447.25
1094	495678	453.09
1095	489723	447.24
1096	494675	451.35
1097	491066	447.64
1098	492557	448.59
1099	498149	453.27
1100	499804	454.37
1101	498299	452.59
1102	497000	451.00
1103	498945	452.35
1104	504314	456.81
1105	499640	452.16
1106	500447	452.48
1107	500721	452.32
1108	501350	452.48
1109	506109	456.37
1110	502820	452.99
1111	505140	454.67
1112	506122	455.15
1113	510094	458.31
1114	513345	460.81
1115	510092	457.48
1116	510458	457.40
1117	511342	457.78
1118	513685	459.47
1119	514399	459.70
1120	513903	458.84
1121	516507	460.76
1122	513094	457.30
1123	528286	470.42
1124	530087	471.61
1125	519064	461.39
1126	521232	462.91
1127	520712	462.03
1128	522026	462.79
1129	520369	460.91
1130	524016	463.73
1131	524913	464.11
1132	523176	462.17
1133	529095	466.99
1134	526829	464.58
1135	529901	466.87
1136	718793	632.74
1137	532733	468.54
1138	529715	465.48
1139	533677	468.55
1140	535014	469.31
1141	538530	471.98
1142	534088	467.68
1143	534994	468.06
1144	533672	466.50
1145	537324	469.28
1146	541166	472.22
1147	542482	472.96
1148	544902	474.65
1149	538743	468.88
1150	549677	477.98
1151	605685	526.23
1152	541753	470.27
1153	547823	475.13
1154	549626	476.28
1155	548391	474.80
1156	545400	471.80
1157	549092	474.58
1158	546405	471.85
1159	550678	475.13
1160	550017	474.15
1161	548989	472.86
1162	552677	475.63
1163	551903	474.55
1164	556976	478.50
1165	561807	482.24
1166	553780	474.94
1167	553600	474.38
1168	559620	479.13
1169	559414	478.54
1170	557667	476.64
1171	561751	479.72
1172	560371	478.13
1173	563910	480.74
1174	561375	478.17
1175	563579	479.64
1176	566260	481.51
1177	569449	483.81
1178	571575	485.21
1179	570584	483.96
1180	570189	483.21
1181	568711	481.55
1182	572508	484.36
1183	575204	486.22
1184	570914	482.19
1185	576016	486.09
1186	577203	486.68
1187	576138	485.37
1188	575804	484.68
1189	578437	486.49
1190	583221	490.10
1191	578561	485.78
1192	580980	487.40
1193	578412	484.84
1194	612568	513.04
1195	584140	488.82
1196	582982	487.44
1197	581873	486.11
1198	591746	493.94
1199	587221	489.76
1200	603864	503.22
1201	588313	489.85
1202	591405	492.02
1203	590582	490.92
1204	595756	494.81
1205	592280	491.52
1206	609749	505.60
1207	596086	493.86
1208	606162	501.79
1209	598043	494.66
1210	596949	493.35
1211	598278	494.04
1212	605761	499.80
1213	606723	500.18
1214	605553	498.81
1215	602533	495.91
1216	612480	503.68
1217	605693	497.69
1218	606846	498.23
1219	605226	496.49
1220	613595	502.95
1221	607276	497.36
1222	610296	499.42
1223	612476	500.80
1224	614897	502.37
1225	615390	502.36
1226	615164	501.77
1227	617830	503.53
1228	621359	505.99
1229	616322	501.48
1230	619409	503.58
1231	620013	503.67
1232	622173	505.01
1233	619891	502.75
1234	620701	503.00
1235	620574	502.49
1236	644307	521.28
1237	627396	507.19
1238	624312	504.29
1239	625526	504.86
1240	634259	511.50
1241	625555	504.07
1242	629055	506.49
1243	632027	508.47
1244	633272	509.06
1245	630137	506.13
1246	633405	508.35
1247	635295	509.46
1248	640489	513.21
1249	637120	510.10
1250	637481	509.98
1251	636573	508.85
1252	643912	514.31
1253	639847	510.65
1254	641802	511.80
1255	641085	510.82
1256	646015	514.34
1257	642496	511.13
1258	644617	512.41
1259	654007	519.47
1260	644945	511.86
1261	651679	516.80
1262	651594	516.32
1263	651622	515.93
1264	650041	514.27
1265	650637	514.34
1266	653523	516.21
1267	654876	516.87
1268	663302	523.11
1269	667466	525.98
1270	660009	519.69
1271	669047	526.39
1272	659354	518.36
1273	659085	517.74
1274	664294	521.42
1275	660126	517.75
1276	679795	532.75
1277	663723	519.75
1278	668141	522.80
1279	664495	519.54
1280	667589	521.55
1281	668494	521.85
1282	684402	533.85
1283	668958	521.40
1284	668998	521.03
1285	671358	522.46
1286	674179	524.24
1287	672477	522.52
1288	673199	522.67
1289	678151	526.11
1290	674791	523.09
1291	682320	528.52
1292	685280	530.40
1293	681975	527.44
1294	682342	527.31
1295	679605	524.79
1296	681619	525.94
1297	684118	527.46
1298	683248	526.39
1299	683253	525.98
1300	693472	533.44
1301	701342	539.08
1302	688655	528.92
1303	687460	527.60
1304	693547	531.86
1305	691658	530.01
1306	690635	528.82
1307	693710	530.77
1308	696438	532.44
1309	695953	531.67
1310	694911	530.47
1311	708706	540.58
1312	701714	534.84
1313	701473	534.25
1314	706909	537.98
1315	705932	536.83
1316	912391	693.31
1317	705308	535.54
1318	707317	536.66
1319	708045	536.80
1320	710277	538.09
1321	709638	537.20
1322	710110	537.15
1323	712587	538.61
1324	716205	540.94
1325	721621	544.62
1326	727632	548.74
1327	714317	538.29
1328	714908	538.33
1329	721585	542.95
1330	718234	540.03
1331	718497	539.82
1332	721762	541.86
1333	721640	541.37
1334	722689	541.75
1335	722018	540.84
1336	726537	543.82
1337	723385	541.05
1338	726582	543.04
1339	728591	544.13
1340	730178	544.91
1341	728641	543.36
1342	729514	543.60
1343	734421	546.85
1344	732344	544.90
1345	736014	547.22
1346	736469	547.15
1347	732997	544.17
1348	736433	546.32
1349	738523	547.46
1350	736202	545.33
1351	737548	545.93
1352	744036	550.32
1353	743886	549.80
1354	740125	546.62
1355	745084	549.88
1356	743607	548.38
1357	749348	552.21
1358	743954	547.83
1359	747446	550.00
1360	752184	553.08
1361	748685	550.10
1362	750474	551.01
1363	751977	551.71
1364	752633	551.78
1365	752419	551.22
1366	754180	552.11
1367	760701	556.47
1368	755890	552.55
1369	855936	625.23
1370	773802	564.82
1371	768355	560.43
1372	763009	556.13
1373	803145	584.96
1374	888803	646.87
1375	772133	561.55
1376	778596	565.84
1377	769859	559.08
1378	772883	560.87
1379	778191	564.32
1380	774268	561.06
1381	792178	573.63
1382	773060	559.38
1383	772918	558.87
1384	788497	569.72
1385	776529	560.67
1386	778057	561.37
1387	783668	565.01
1388	781097	562.75
1389	781183	562.41
1390	785927	565.42
1391	782602	562.62
1392	784888	563.86
1393	782714	561.89
1394	791083	567.49
1395	787646	564.62
1396	788466	564.80
1397	796194	569.93
1398	793413	567.53
1399	789447	564.29
1400	796553	568.97
1401	793415	566.32
1402	795811	567.63
1403	800666	570.68
1404	794892	566.16
1405	796917	567.20
1406	802546	570.80
1407	799504	568.23
1408	800656	568.65
1409	804534	571.00
1410	800918	568.03
1411	805509	570.88
1412	806779	571.37
1413	807006	571.13
1414	807750	571.25
1415	807436	570.63
1416	828857	585.35
1417	814868	575.07
1418	810977	571.92
1419	820520	578.24
1420	821171	578.29
1421	816438	574.55
1422	826110	580.95
1423	826581	580.87
1424	826045	580.09
1425	824827	578.83
1426	826215	579.39
1427	825005	578.14
1428	846140	592.54
1429	825523	577.69
1430	824794	576.78
1431	841568	588.10
1432	834927	583.05
1433	837049	584.12
1434	838079	584.43
1435	831096	579.16
1436	832485	579.72
1437	839854	584.45
1438	835367	580.92
1439	835590	580.67
1440	850423	590.57
1441	841492	583.96
1442	838608	581.56
1443	846001	586.28
1444	845420	585.47
1445	841062	582.05
1446	856166	592.09
1447	846606	585.08
1448	846464	584.57
1449	854469	589.70
1450	851056	586.94
1451	852032	587.20
1452	854161	588.27
1453	852527	586.74
1454	856430	589.02
1455	858538	590.06
1456	857847	589.18
1457	855737	587.33
1458	861147	590.64
1459	860388	589.71
1460	859620	588.78
1461	873761	598.06
1462	861852	589.50
1463	863796	590.43
1464	876870	598.95
1465	927294	632.97
1466	905716	617.81
1467	870751	593.56
1468	874658	595.82
1469	881357	599.97
1470	877396	596.87
1471	876431	595.81
1472	885895	601.83
1473	1083863	735.82
1474	886388	601.35
1475	877597	594.98
1476	879304	595.73
1477	882316	597.37
1478	882074	596.80
1479	883713	597.51
1480	882432	596.24
1481	881565	595.25
1482	903920	609.93
1483	887194	598.24
1484	886150	597.14
1485	888545	598.35
1486	889438	598.55
1487	886839	596.39
1488	899246	604.33
1489	893666	600.18
1490	911843	611.98
1491	893027	598.95
1492	895070	599.91
1493	900305	603.02
1494	900308	602.62
1495	900164	602.12
1496	904263	604.45
1497	900594	601.60
1498	901161	601.58
